Source,Label,Target,Weight
A11,A11,APir,0
A11,A11,TPro,0
A11,A11,Ent,4.43E-05
A11,A11,VIP,0
A11,A11,ReI,0
A11,A11,PF,0
A11,A11,PG,0.001681565
A11,A11,PE,4.43E-05
A11,A11,A47O,0.010045137
A11,A11,A47L,0.05350031
A11,A11,A47M,0.041729357
A11,A11,OPt,0.001725816
A11,A11,A32,0.050623949
A11,A11,A45,0.000354014
A11,A11,AuCPB,0.00053102
A11,A11,A8aV,0.001858572
A11,A11,A4ab,0
A11,A11,A8aD,0.022391362
A11,A11,V4T,0
A11,A11,S2PV,8.85E-05
A11,A11,AuML,0
A11,A11,AuRPB,0.000132755
A11,A11,ProSt,0.00154881
A11,A11,V3A,0
A11,A11,FST,0.000708027
A11,A11,PEC,0
A11,A11,A14C,0.003009116
A11,A11,A31,8.85E-05
A11,A11,A30,0.013054253
A11,A11,A36,0.003849898
A11,A11,A35,4.43E-05
A11,A11,TEO,0
A11,A11,A14R,0.042658642
A11,A11,ProM,0.006372245
A11,A11,AuR,0
A11,A11,A29a-c,0.010620409
A11,A11,V6,0
A11,A11,A6DR,0.001902823
A11,A11,A6DC,0
A11,A11,TE1,0.018143199
A11,A11,TE2,0.00752279
A11,A11,TE3,0.027259049
A11,A11,TLO,0.000398265
A11,A11,A8b,0.024028675
A11,A11,PFG,0.000486769
A11,A11,A46V,0.00752279
A11,A11,A3b,4.43E-05
A11,A11,A3a,0
A11,A11,A46D,0.007567041
A11,A11,DI,0.00026551
A11,A11,MST,0.000177007
A11,A11,AIP,0.000354014
A11,A11,A24a,0.005221701
A11,A11,A24c,0.000575272
A11,A11,A24b,0.002920612
A11,A11,A24d,0
A11,A11,A19DI,0
A11,A11,A10,0.377732543
A11,A11,S2E,8.85E-05
A11,A11,PGM,0.000177007
A11,A11,A8C,0
A11,A11,TL,8.85E-05
A11,A11,V3,0.000752279
A11,A11,A32V,0.026374015
A11,A11,V5,0
A11,A11,TH,0.001681565
A11,A11,A9,0.056730684
A11,A11,AuRT,8.85E-05
A11,A11,A1-2,8.85E-05
A11,A11,AI,8.85E-05
A11,A11,IPro,0.001460306
A11,A11,STR,0.00181432
A11,A11,AuRM,0
A11,A11,TFO,0
A11,A11,OPro,0.011328436
A11,A11,PaIL,0
A11,A11,PaIM,0.000486769
A11,A11,AuCM,0
A11,A11,AuCL,0
A10,A10,S2I,6.41E-05
A10,A10,AuRTM,0.000304225
A10,A10,AuRTL,0.000341577
A10,A10,OPAl,0.003445702
A10,A10,A6M,0
A10,A10,LIP,0.000226239
A10,A10,MIP,0
A10,A10,AuA1,0.000534998
A10,A10,S2PR,0.000333709
A10,A10,V1,0
A10,A10,PGa-IPa,0.013092649
A10,A10,V2,6.38E-05
A10,A10,V6A,0
A10,A10,V4,0.000298331
A10,A10,A6Vb,0.00053646
A10,A10,A6Va,0.000102151
A10,A10,TPPro,0.004905895
A10,A10,A23a,0.003988324
A10,A10,A23b,0.000338584
A10,A10,A23c,0
A10,A10,TPO,0.087771711
A10,A10,A13b,0.029880839
A10,A10,A13a,0.001110404
A10,A10,TF,0.000114956
A10,A10,GI,0.001148478
A10,A10,A25,0.004523592
A10,A10,AuAL,0.00124466
A10,A10,Gu,0
A10,A10,A13M,0.026492757
A10,A10,A13L,0.022643555
A10,A10,A23V,0.001947585
A10,A10,TPt,0.000213965
A10,A10,Pir,0.000213052
A10,A10,A29d,0.002101079
A10,A10,A19M,0
A10,A10,A4c,0
A10,A10,APir,0
A10,A10,TPro,0.000350759
A10,A10,Ent,0.000589073
A10,A10,VIP,0
A10,A10,ReI,0.000277365
A10,A10,PF,0
A10,A10,PG,0.000247147
A10,A10,PE,0
A10,A10,A47O,0.019284572
A10,A10,A47L,0.037903582
A10,A10,A47M,0.010011509
A10,A10,OPt,0.000127665
A10,A10,A32,0.078347006
A10,A10,A45,0.001396046
A10,A10,AuCPB,0.013325607
A10,A10,A8aV,0.022642559
A10,A10,A4ab,0
A10,A10,A8aD,0.016873966
A10,A10,V4T,5.60E-05
A10,A10,S2PV,0
A10,A10,AuML,0.001278779
A10,A10,AuRPB,0.008586766
A10,A10,ProSt,0.002125002
A10,A10,V3A,0
A10,A10,FST,0.01840629
A10,A10,PEC,0
A10,A10,A14C,0.001296709
A10,A10,A31,2.25E-05
A10,A10,A30,0.003434015
A10,A10,A36,0.005410719
A10,A10,A35,6.08E-05
A10,A10,TEO,2.80E-05
A10,A10,A14R,0.061058903
A10,A10,ProM,0.000878735
A10,A10,AuR,0.000139834
A10,A10,A29a-c,0.007803256
A10,A10,V6,0
A10,A10,A6DR,0.002243049
A10,A10,A6DC,0
A10,A10,TE1,0.020375651
A10,A10,TE2,0.011526736
A10,A10,TE3,0.040903771
A10,A10,TLO,0.000279032
A10,A10,A8b,0.007346882
A10,A10,PFG,4.49E-05
A10,A10,A46V,0.044285798
A10,A10,A3b,0
A10,A10,A3a,0
A10,A10,A46D,0.100012827
A10,A10,DI,0.000179743
A10,A10,MST,0.002767274
A10,A10,AIP,2.25E-05
A10,A10,A24a,0.0004904
A10,A10,A24c,6.38E-05
A10,A10,A24b,0.000964638
A10,A10,A24d,4.49E-05
A10,A10,A19DI,0
A10,A10,A11,0.061765402
A10,A10,S2E,9.58E-05
A10,A10,PGM,6.74E-05
A10,A10,A8C,1.92E-05
A10,A10,TL,8.40E-05
A10,A10,V3,0.000223901
A10,A10,A32V,0.034691514
A10,A10,V5,0
A10,A10,TH,0.002738209
A10,A10,A9,0.112328188
A10,A10,AuRT,0.000158197
A10,A10,A1-2,1.92E-05
A10,A10,AI,4.49E-05
A10,A10,IPro,0.000228419
A10,A10,STR,0.022316987
A10,A10,AuRM,0.000109521
A10,A10,TFO,0
A10,A10,OPro,0.004774294
A10,A10,PaIL,0.00097352
A10,A10,PaIM,0.001527272
A10,A10,AuCM,0.00213147
A10,A10,AuCL,0.004204225
S2E,S2E,S2I,0.07585455
S2E,S2E,AuRTM,0
S2E,S2E,AuRTL,0
S2E,S2E,OPAl,0.000558915
S2E,S2E,A6M,0.002473942
S2E,S2E,LIP,0
S2E,S2E,MIP,0
S2E,S2E,AuA1,0.001449004
S2E,S2E,S2PR,0.019031771
S2E,S2E,V1,0
S2E,S2E,PGa-IPa,0.005717811
S2E,S2E,V2,0
S2E,S2E,V6A,2.76E-05
S2E,S2E,V4,2.76E-05
S2E,S2E,A6Vb,0.012706854
S2E,S2E,A6Va,0.013486569
S2E,S2E,TPPro,9.35E-05
S2E,S2E,A23a,0.013990729
S2E,S2E,A23b,0.029397171
S2E,S2E,A23c,0.007787964
S2E,S2E,TPO,0.001678735
S2E,S2E,A13b,0
S2E,S2E,A13a,0
S2E,S2E,TF,0.000140226
S2E,S2E,GI,0.042041088
S2E,S2E,A25,0
S2E,S2E,AuAL,0
S2E,S2E,Gu,0.000774122
S2E,S2E,A13M,0.000446336
S2E,S2E,A13L,0.000352852
S2E,S2E,A23V,0
S2E,S2E,TPt,0.015346413
S2E,S2E,Pir,0
S2E,S2E,A29d,8.29E-05
S2E,S2E,A19M,0.000138236
S2E,S2E,A4c,0.00475871
S2E,S2E,APir,0
S2E,S2E,TPro,0
S2E,S2E,Ent,0.000607647
S2E,S2E,VIP,0
S2E,S2E,ReI,0.03050747
S2E,S2E,PF,0.06898174
S2E,S2E,PG,0.002573182
S2E,S2E,PE,0.075367339
S2E,S2E,A47O,0.000389051
S2E,S2E,A47L,0.0091487
S2E,S2E,A47M,0.0003081
S2E,S2E,OPt,5.53E-05
S2E,S2E,A32,4.67E-05
S2E,S2E,A45,0.000854482
S2E,S2E,AuCPB,5.53E-05
S2E,S2E,A8aV,0.004136755
S2E,S2E,A4ab,0.02504418
S2E,S2E,A8aD,0.000359414
S2E,S2E,V4T,5.53E-05
S2E,S2E,S2PV,0.063602525
S2E,S2E,AuML,0
S2E,S2E,AuRPB,0
S2E,S2E,ProSt,0
S2E,S2E,V3A,5.53E-05
S2E,S2E,FST,8.29E-05
S2E,S2E,PEC,0.000599687
S2E,S2E,A14C,0
S2E,S2E,A31,0.043809763
S2E,S2E,A30,0.00172865
S2E,S2E,A36,0.001102715
S2E,S2E,A35,0.00023371
S2E,S2E,TEO,0
S2E,S2E,A14R,0
S2E,S2E,ProM,0.012182955
S2E,S2E,AuR,0
S2E,S2E,A29a-c,0.000102037
S2E,S2E,V6,0
S2E,S2E,A6DR,0.000240273
S2E,S2E,A6DC,0.007212751
S2E,S2E,TE1,0
S2E,S2E,TE2,0
S2E,S2E,TE3,0.003857109
S2E,S2E,TLO,5.53E-05
S2E,S2E,A8b,0
S2E,S2E,PFG,0.090548571
S2E,S2E,A46V,0.006416575
S2E,S2E,A3b,0.052315741
S2E,S2E,A3a,0.027617902
S2E,S2E,A46D,0.000121131
S2E,S2E,DI,0.013544823
S2E,S2E,MST,0.00180503
S2E,S2E,AIP,0.000414708
S2E,S2E,A24a,5.53E-05
S2E,S2E,A24c,0.005132055
S2E,S2E,A24b,0.003279691
S2E,S2E,A24d,0.005429021
S2E,S2E,A19DI,0
S2E,S2E,A11,0
S2E,S2E,A10,0.000607647
S2E,S2E,PGM,0
S2E,S2E,A8C,0.011488763
S2E,S2E,TL,0.000418689
S2E,S2E,V3,0
S2E,S2E,A32V,0
S2E,S2E,V5,0
S2E,S2E,TH,0.000121131
S2E,S2E,A9,0
S2E,S2E,AuRT,9.35E-05
S2E,S2E,A1-2,0.171506707
S2E,S2E,AI,0.002095433
S2E,S2E,IPro,0.004234005
S2E,S2E,STR,0
S2E,S2E,AuRM,4.67E-05
S2E,S2E,TFO,2.76E-05
S2E,S2E,OPro,0.000359414
S2E,S2E,PaIL,0
S2E,S2E,PaIM,4.67E-05
S2E,S2E,AuCM,0.000552944
S2E,S2E,AuCL,0
PGM,PGM,AuRTM,0
PGM,PGM,AuRTL,0
PGM,PGM,OPAl,0
PGM,PGM,A6M,3.10E-05
PGM,PGM,LIP,0.081399279
PGM,PGM,MIP,0.038195339
PGM,PGM,AuA1,0
PGM,PGM,S2PR,0
PGM,PGM,V1,3.10E-05
PGM,PGM,PGa-IPa,6.20E-05
PGM,PGM,V2,0.001907139
PGM,PGM,V6A,0.001797446
PGM,PGM,V4,0.001898382
PGM,PGM,A6Vb,0
PGM,PGM,A6Va,3.10E-05
PGM,PGM,TPPro,0
PGM,PGM,A23a,0.077957263
PGM,PGM,A23b,0.136903511
PGM,PGM,A23c,3.10E-05
PGM,PGM,TPO,0.000322625
PGM,PGM,A13b,0
PGM,PGM,A13a,0
PGM,PGM,TF,0
PGM,PGM,GI,0
PGM,PGM,A25,0
PGM,PGM,AuAL,2.30E-05
PGM,PGM,Gu,0
PGM,PGM,A13M,0.00042275
PGM,PGM,A13L,0.000394137
PGM,PGM,A23V,0.082239203
PGM,PGM,TPt,0.000177997
PGM,PGM,Pir,0
PGM,PGM,A29d,0.040793416
PGM,PGM,A19M,0.199974357
PGM,PGM,A4c,0
PGM,PGM,APir,0
PGM,PGM,TPro,0
PGM,PGM,Ent,3.10E-05
PGM,PGM,VIP,0.004431635
PGM,PGM,ReI,0
PGM,PGM,PF,0
PGM,PGM,PG,0.023691899
PGM,PGM,PE,0
PGM,PGM,A47O,0
PGM,PGM,A47L,0.007622878
PGM,PGM,A47M,0.002914707
PGM,PGM,OPt,0.016672239
PGM,PGM,A32,0
PGM,PGM,A45,0.000495847
PGM,PGM,AuCPB,0
PGM,PGM,A8aV,0.004875844
PGM,PGM,A4ab,0
PGM,PGM,A8aD,0.023413004
PGM,PGM,V4T,0.000116016
PGM,PGM,S2PV,0
PGM,PGM,AuML,0
PGM,PGM,AuRPB,0
PGM,PGM,ProSt,0.010700668
PGM,PGM,V3A,0.009738156
PGM,PGM,FST,8.50E-05
PGM,PGM,PEC,0.000154952
PGM,PGM,A14C,0
PGM,PGM,A31,0.000572927
PGM,PGM,A30,0.089651948
PGM,PGM,A36,3.10E-05
PGM,PGM,A35,0.000185943
PGM,PGM,TEO,0
PGM,PGM,A14R,0
PGM,PGM,ProM,0
PGM,PGM,AuR,0
PGM,PGM,A29a-c,0.061417557
PGM,PGM,V6,0.016618037
PGM,PGM,A6DR,0.023030701
PGM,PGM,A6DC,0.000929714
PGM,PGM,TE1,0
PGM,PGM,TE2,0
PGM,PGM,TE3,0.000116016
PGM,PGM,TLO,0.001067982
PGM,PGM,A8b,0.001896778
PGM,PGM,PFG,0.000154952
PGM,PGM,A46V,0.003980366
PGM,PGM,A3b,0.002448246
PGM,PGM,A3a,0
PGM,PGM,A46D,0.000391759
PGM,PGM,DI,0
PGM,PGM,MST,0.001427958
PGM,PGM,AIP,0.000526838
PGM,PGM,A24a,0
PGM,PGM,A24c,0
PGM,PGM,A24b,3.10E-05
PGM,PGM,A24d,0
PGM,PGM,A19DI,0.000557828
PGM,PGM,A11,0.00378727
PGM,PGM,A10,0.000714384
PGM,PGM,S2E,0
PGM,PGM,S2I,0
PGM,PGM,A8C,0.001642494
PGM,PGM,TL,0.000154952
PGM,PGM,V3,0.013069326
PGM,PGM,A32V,0
PGM,PGM,V5,2.30E-05
PGM,PGM,TH,0.005362253
PGM,PGM,A9,2.30E-05
PGM,PGM,AuRT,0
PGM,PGM,A1-2,3.10E-05
PGM,PGM,AI,0
PGM,PGM,IPro,0
PGM,PGM,STR,2.30E-05
PGM,PGM,AuRM,0
PGM,PGM,TFO,0.000526838
PGM,PGM,OPro,0
PGM,PGM,PaIL,0
PGM,PGM,PaIM,2.30E-05
PGM,PGM,AuCM,4.61E-05
PGM,PGM,AuCL,0
A8C,A8C,S2I,0.00021773
A8C,A8C,AuRTM,0
A8C,A8C,AuRTL,0
A8C,A8C,OPAl,0.000126054
A8C,A8C,A6M,0.012664641
A8C,A8C,LIP,0.032195726
A8C,A8C,MIP,0.008480015
A8C,A8C,AuA1,0
A8C,A8C,S2PR,0.000148973
A8C,A8C,PGa-IPa,0.003215342
A8C,A8C,V2,0.000103135
A8C,A8C,V6A,0.004447555
A8C,A8C,V4,0.001810598
A8C,A8C,A6Vb,0.016179845
A8C,A8C,A6Va,0.145419965
A8C,A8C,TPPro,0
A8C,A8C,A23a,0.002349193
A8C,A8C,A23b,0.010212312
A8C,A8C,A23c,0.000721947
A8C,A8C,TPO,0.001811236
A8C,A8C,A13b,0
A8C,A8C,A13a,0
A8C,A8C,TF,2.29E-05
A8C,A8C,GI,0.001186375
A8C,A8C,A25,0
A8C,A8C,AuAL,0
A8C,A8C,Gu,0.000240649
A8C,A8C,A13M,0.000424001
A8C,A8C,A13L,0.002034377
A8C,A8C,A23V,4.58E-05
A8C,A8C,TPt,0.001873944
A8C,A8C,Pir,1.15E-05
A8C,A8C,A29d,0.0052268
A8C,A8C,A19M,0.003598915
A8C,A8C,A4c,0.008801519
A8C,A8C,APir,0
A8C,A8C,TPro,0
A8C,A8C,Ent,1.15E-05
A8C,A8C,VIP,0.011287587
A8C,A8C,ReI,0.000504217
A8C,A8C,PF,0.031990132
A8C,A8C,PG,0.024512803
A8C,A8C,PE,0.059284094
A8C,A8C,A47O,0.001799138
A8C,A8C,A47L,0.034882354
A8C,A8C,A47M,0.004721944
A8C,A8C,OPt,0.01421167
A8C,A8C,A32,1.15E-05
A8C,A8C,A45,0.021731005
A8C,A8C,AuCPB,0
A8C,A8C,A8aV,0.058006006
A8C,A8C,A4ab,0.00481903
A8C,A8C,A8aD,0.028042623
A8C,A8C,V4T,0.002286485
A8C,A8C,S2PV,2.29E-05
A8C,A8C,AuML,0
A8C,A8C,AuRPB,0
A8C,A8C,ProSt,0
A8C,A8C,V3A,0.002544004
A8C,A8C,FST,0.005037399
A8C,A8C,PEC,0.021953206
A8C,A8C,A14C,0
A8C,A8C,A31,0.013233482
A8C,A8C,A30,0.003180325
A8C,A8C,A36,4.58E-05
A8C,A8C,A35,2.29E-05
A8C,A8C,TEO,0.001621836
A8C,A8C,A14R,0
A8C,A8C,ProM,0.003145946
A8C,A8C,AuR,0
A8C,A8C,A29a-c,0.000366703
A8C,A8C,V6,0.00238421
A8C,A8C,A6DR,0.093667567
A8C,A8C,A6DC,0.154022503
A8C,A8C,TE1,0.000819672
A8C,A8C,TE2,8.02E-05
A8C,A8C,TE3,0.008366059
A8C,A8C,TLO,0.000389622
A8C,A8C,A8b,0.029985963
A8C,A8C,PFG,0.033049815
A8C,A8C,A46V,0.005880629
A8C,A8C,A3b,0.000504217
A8C,A8C,A3a,0.005369085
A8C,A8C,A46D,2.29E-05
A8C,A8C,DI,1.15E-05
A8C,A8C,MST,0.002561513
A8C,A8C,AIP,0.011174908
A8C,A8C,A24a,0.000676109
A8C,A8C,A24c,0.000980105
A8C,A8C,A24b,0.002515675
A8C,A8C,A24d,0.000114595
A8C,A8C,A19DI,0.001031353
A8C,A8C,A11,0.000481298
A8C,A8C,A10,5.73E-05
A8C,A8C,S2E,0.017660034
A8C,A8C,PGM,0.011168221
A8C,A8C,V1,0
A8C,A8C,TL,0.000114595
A8C,A8C,V3,0.000928218
A8C,A8C,A32V,0
A8C,A8C,V5,0.000504217
A8C,A8C,TH,0.000252109
A8C,A8C,A9,0.000171892
A8C,A8C,AuRT,0
A8C,A8C,A1-2,0.000355244
A8C,A8C,AI,0
A8C,A8C,IPro,1.15E-05
A8C,A8C,STR,0
A8C,A8C,AuRM,0
A8C,A8C,TFO,0.000343784
A8C,A8C,OPro,0.000676109
A8C,A8C,PaIL,0
A8C,A8C,PaIM,0
A8C,A8C,AuCM,0.000819672
A8C,A8C,AuCL,0
A32V,A32V,S2I,6.04E-05
A32V,A32V,AuRTM,0
A32V,A32V,AuRTL,0
A32V,A32V,OPAl,0.000513177
A32V,A32V,A6M,0
A32V,A32V,LIP,0
A32V,A32V,MIP,0
A32V,A32V,AuA1,0
A32V,A32V,S2PR,0
A32V,A32V,V1,3.02E-05
A32V,A32V,PGa-IPa,0.000211308
A32V,A32V,V2,3.02E-05
A32V,A32V,V6A,0
A32V,A32V,A6Vb,0
A32V,A32V,A6Va,0
A32V,A32V,TPPro,0.002203641
A32V,A32V,A23a,0.000120747
A32V,A32V,A23b,6.04E-05
A32V,A32V,A23c,0
A32V,A32V,TPO,0.014912307
A32V,A32V,A13b,0.022700516
A32V,A32V,A13a,0.004980831
A32V,A32V,TF,3.02E-05
A32V,A32V,GI,0
A32V,A32V,A25,0.083255351
A32V,A32V,AuAL,0
A32V,A32V,Gu,0
A32V,A32V,A13M,0.010203158
A32V,A32V,A13L,0.000392429
A32V,A32V,A23V,0.000422616
A32V,A32V,TPt,3.02E-05
A32V,A32V,Pir,3.02E-05
A32V,A32V,A29d,0.000150934
A32V,A32V,A19M,0
A32V,A32V,A4c,0
A32V,A32V,APir,0
A32V,A32V,TPro,0
A32V,A32V,Ent,9.06E-05
A32V,A32V,VIP,0
A32V,A32V,ReI,0
A32V,A32V,PF,0
A32V,A32V,PG,0
A32V,A32V,PE,0
A32V,A32V,A47O,0
A32V,A32V,A47L,0.000150934
A32V,A32V,A47M,0.000120747
A32V,A32V,OPt,0
A32V,A32V,A32,0.14731186
A32V,A32V,A45,0
A32V,A32V,AuCPB,0.000362242
A32V,A32V,A8aV,3.02E-05
A32V,A32V,A4ab,0
A32V,A32V,A8aD,3.02E-05
A32V,A32V,V4T,0
A32V,A32V,S2PV,0
A32V,A32V,AuML,0
A32V,A32V,AuRPB,9.06E-05
A32V,A32V,ProSt,0.001781025
A32V,A32V,V3A,0
A32V,A32V,FST,0.000120747
A32V,A32V,PEC,0
A32V,A32V,A14C,0.025598454
A32V,A32V,A31,0
A32V,A32V,A30,0.000543363
A32V,A32V,A36,0.000935793
A32V,A32V,A35,0
A32V,A32V,TEO,0
A32V,A32V,A14R,0.314969662
A32V,A32V,ProM,0
A32V,A32V,AuR,0
A32V,A32V,A29a-c,0.000181121
A32V,A32V,V6,0
A32V,A32V,A6DR,0
A32V,A32V,A6DC,0
A32V,A32V,TE1,0.014761373
A32V,A32V,TE2,0.000996166
A32V,A32V,TE3,0.003350741
A32V,A32V,TLO,0
A32V,A32V,A8b,0.000301869
A32V,A32V,PFG,0
A32V,A32V,A46V,0.000120747
A32V,A32V,A3b,0
A32V,A32V,A3a,0
A32V,A32V,A46D,0.000150934
A32V,A32V,DI,3.02E-05
A32V,A32V,MST,0
A32V,A32V,AIP,0
A32V,A32V,A24a,0.001237661
A32V,A32V,A24c,0
A32V,A32V,A24b,0.000120747
A32V,A32V,A24d,0
A32V,A32V,A19DI,0
A32V,A32V,A11,0.044133184
A32V,A32V,A10,0.274609835
A32V,A32V,S2E,0
A32V,A32V,PGM,0
A32V,A32V,A8C,0
A32V,A32V,TL,0
A32V,A32V,V3,6.04E-05
A32V,A32V,V4,0
A32V,A32V,V5,0
A32V,A32V,TH,0.000241495
A32V,A32V,A9,0.020406315
A32V,A32V,AuRT,0
A32V,A32V,A1-2,0
A32V,A32V,AI,0
A32V,A32V,IPro,0
A32V,A32V,STR,0.00422616
A32V,A32V,AuRM,0
A32V,A32V,TFO,0
A32V,A32V,OPro,0.002203641
A32V,A32V,PaIL,0
A32V,A32V,PaIM,0.000392429
A32V,A32V,AuCM,0
A32V,A32V,AuCL,0
V5,V5,S2I,4.30E-05
V5,V5,AuRTM,0
V5,V5,AuRTL,0
V5,V5,OPAl,0
V5,V5,A6M,0
V5,V5,LIP,0.007370801
V5,V5,MIP,0.006547703
V5,V5,AuA1,0
V5,V5,S2PR,0
V5,V5,V1,0.248473961
V5,V5,PGa-IPa,0.001228687
V5,V5,V2,0.07365594
V5,V5,V6A,0.001804124
V5,V5,V4,0.014426727
V5,V5,A6Vb,0
V5,V5,A6Va,0
V5,V5,TPPro,0
V5,V5,A23a,0
V5,V5,A23b,0.000496391
V5,V5,A23c,0
V5,V5,TPO,0.003859032
V5,V5,A13b,0
V5,V5,A13a,0
V5,V5,TF,0.000327693
V5,V5,GI,0
V5,V5,A25,0
V5,V5,AuAL,0
V5,V5,Gu,0
V5,V5,A13M,0
V5,V5,A13L,0
V5,V5,A23V,0.009296856
V5,V5,TPt,0.03484118
V5,V5,Pir,0
V5,V5,A29d,0
V5,V5,A19M,0.046745053
V5,V5,A4c,0
V5,V5,APir,0
V5,V5,TPro,0
V5,V5,Ent,0
V5,V5,VIP,0.000327693
V5,V5,ReI,0
V5,V5,PF,0.000266734
V5,V5,PG,0.010419357
V5,V5,PE,0.004876684
V5,V5,A47O,9.49E-05
V5,V5,A47L,0.000888167
V5,V5,A47M,9.49E-05
V5,V5,OPt,0.006290957
V5,V5,A32,0
V5,V5,A45,0.001828292
V5,V5,AuCPB,0
V5,V5,A8aV,0.007781246
V5,V5,A4ab,0
V5,V5,A8aD,0
V5,V5,V4T,0.051678631
V5,V5,S2PV,0
V5,V5,AuML,0.000367525
V5,V5,AuRPB,0
V5,V5,ProSt,0.010753764
V5,V5,V3A,0.00759869
V5,V5,FST,0.022987176
V5,V5,PEC,0.004933533
V5,V5,A14C,0
V5,V5,A31,0.000453436
V5,V5,A30,9.49E-05
V5,V5,A36,0.000189825
V5,V5,A35,0
V5,V5,TEO,0.001803341
V5,V5,A14R,0
V5,V5,ProM,0
V5,V5,AuR,0
V5,V5,A29a-c,0
V5,V5,V6,0.051795904
V5,V5,A6DR,0
V5,V5,A6DC,0
V5,V5,TE1,0
V5,V5,TE2,4.30E-05
V5,V5,TE3,0.00196616
V5,V5,TLO,0.000759301
V5,V5,A8b,0
V5,V5,PFG,0.016712295
V5,V5,A46V,0
V5,V5,A3b,0
V5,V5,A3a,0
V5,V5,A46D,0
V5,V5,DI,0
V5,V5,MST,0.312212857
V5,V5,AIP,0.000612431
V5,V5,A24a,0
V5,V5,A24c,0
V5,V5,A24b,0
V5,V5,A24d,0
V5,V5,A19DI,0.008067578
V5,V5,A11,0
V5,V5,A10,0
V5,V5,S2E,0.000419483
V5,V5,PGM,0.002882817
V5,V5,A8C,0.000778006
V5,V5,TL,8.59E-05
V5,V5,V3,0.017448684
V5,V5,A32V,0
V5,V5,TH,0.001178784
V5,V5,A9,0
V5,V5,AuRT,0
V5,V5,A1-2,0.000300687
V5,V5,AI,0
V5,V5,IPro,0
V5,V5,STR,0
V5,V5,AuRM,0
V5,V5,TFO,0.001803341
V5,V5,OPro,0
V5,V5,PaIL,0
V5,V5,PaIM,0
V5,V5,AuCM,8.59E-05
V5,V5,AuCL,0
A9,A9,S2I,0
A9,A9,AuRTM,0
A9,A9,AuRTL,0
A9,A9,OPAl,0
A9,A9,A6M,8.83E-05
A9,A9,LIP,8.83E-05
A9,A9,MIP,0
A9,A9,AuA1,0
A9,A9,S2PR,0
A9,A9,V1,0
A9,A9,PGa-IPa,0.000529614
A9,A9,V2,0
A9,A9,V6A,0
A9,A9,V4,0.000529614
A9,A9,A6Vb,0
A9,A9,A6Va,0
A9,A9,TPPro,0.000264807
A9,A9,A23a,0.040780298
A9,A9,A23b,0.001059229
A9,A9,A23c,0
A9,A9,TPO,0.011210169
A9,A9,A13b,0.002206726
A9,A9,A13a,0.001588843
A9,A9,GI,8.83E-05
A9,A9,A25,0.000706152
A9,A9,AuAL,0
A9,A9,Gu,0.000176538
A9,A9,A13M,0.02400918
A9,A9,A13L,0.002648071
A9,A9,A23V,0.001588843
A9,A9,TPt,8.83E-05
A9,A9,Pir,0
A9,A9,A29d,0.027539942
A9,A9,A19M,0
A9,A9,A4c,0
A9,A9,APir,0
A9,A9,TPro,0
A9,A9,Ent,0.001235767
A9,A9,VIP,0
A9,A9,ReI,0
A9,A9,PF,0
A9,A9,PG,0.001765381
A9,A9,PE,0
A9,A9,A47O,0.000706152
A9,A9,A47L,0.017035926
A9,A9,A47M,0.005472681
A9,A9,OPt,0.001324036
A9,A9,A32,0.193662283
A9,A9,A45,8.83E-05
A9,A9,AuCPB,0
A9,A9,A8aV,0.000529614
A9,A9,A4ab,0
A9,A9,A8aD,0.091711537
A9,A9,V4T,0
A9,A9,S2PV,0
A9,A9,AuML,0
A9,A9,AuRPB,0
A9,A9,ProSt,0.000706152
A9,A9,V3A,0
A9,A9,FST,0.000176538
A9,A9,PEC,0
A9,A9,A14C,0
A9,A9,A31,0
A9,A9,A30,0.057992762
A9,A9,A36,0.000264807
A9,A9,A35,0.000176538
A9,A9,TEO,0
A9,A9,A14R,0.002206726
A9,A9,ProM,8.83E-05
A9,A9,AuR,0
A9,A9,A29a-c,0.035484156
A9,A9,V6,0
A9,A9,A6DR,0.000970959
A9,A9,A6DC,0
A9,A9,TE1,0.001588843
A9,A9,TE2,0.00185365
A9,A9,TE3,0.006355371
A9,A9,TLO,0.001941919
A9,A9,A8b,0.2982611
A9,A9,PFG,0.000617883
A9,A9,A46V,0.000617883
A9,A9,A3b,0
A9,A9,A3a,0
A9,A9,A46D,0.010062671
A9,A9,DI,0
A9,A9,MST,8.83E-05
A9,A9,AIP,0
A9,A9,A24a,0.017212464
A9,A9,A24c,0.001059229
A9,A9,A24b,0.009003442
A9,A9,A24d,0.000176538
A9,A9,A19DI,0
A9,A9,A11,0.039014917
A9,A9,A10,0.073969459
A9,A9,S2E,0
A9,A9,PGM,0.000176538
A9,A9,A8C,0
A9,A9,TL,0.000353076
A9,A9,V3,8.83E-05
A9,A9,A32V,0.007855945
A9,A9,V5,0
A9,A9,TH,0.002648071
A9,A9,TF,0
A9,A9,AuRT,0
A9,A9,A1-2,0
A9,A9,AI,0
A9,A9,IPro,0
A9,A9,STR,0
A9,A9,AuRM,0
A9,A9,TFO,0
A9,A9,OPro,0.000176538
A9,A9,PaIL,0
A9,A9,PaIM,0
A9,A9,AuCM,8.83E-05
A9,A9,AuCL,0
AuRT,AuRT,S2I,0.000108633
AuRT,AuRT,AuRTM,0.02240303
AuRT,AuRT,AuRTL,0.072501812
AuRT,AuRT,OPAl,9.29E-05
AuRT,AuRT,A6M,1.95E-05
AuRT,AuRT,LIP,0
